round,clue_value,daily_double_value,category,answer,question,air_date,choice1_type,choice2_type,choice1,choice2,QID,ID,full_sentence_question,after_clue_val_change,normalized_clue_value,difficulty,difficulty_norm
2,1600,0,HYMNS & HERS,Alicia Keys is featured on the Gospel-tinged title tune of this 2006 Josh Lucas film about a 1960s basketball team,Glory Road,2006-10-27,correct_bad_grammar,incorrect_good_grammar,Alicia Keys feature on the Gospel tune in the 2006 Josh Lucas movie Glory Road.,"Alicia Keys lends her vocals to the gospel-tinged title tune of the 2006 Josh Lucas film, Remember the Titans, about a 1960s basketball team.",244073,MC1221244073,"What is the 2006 Josh Lucas film, set in the 1960s and focused on a basketball team, that features Alicia Keys on its Gospel-tinged title tune?",True,4,0.5660000000000001,0.7771739130434784
2,1200,0,SCIENCEY STUFF,"This ""fictitious force"" only exists within a frame of reference, such as discus throwing",centrifugal force,2023-01-17,incorrect_good_grammar,correct_good_grammar,The dominant force while spinning a hula hoop is the centrifugal force.,"Centrifugal force is a ""fictitious force"" that only exists within a frame of reference, such as discus throwing.",460129,MC2111460129,"What is the ""fictitious force"" that only exists within a frame of reference, such as in discus throwing?",True,3,0.484,0.5543478260869564
2,800,0,THE 1980s,The 1988 Winter Olympics figure skating featured the battle of Brian Orser & this other Brian,Brian Boitano,1992-05-06,incorrect_good_grammar,correct_good_grammar,The 1988 Winter Olympics figure skating competition saw an intense rivalry between Brian Orser and Brian May.,The 1988 Winter Olympics figure skating featured the battle of Brian Orser and Brian Boitano.,75335,MC211175335,Who was the other Brian that Brian Orser competed against in figure skating at the 1988 Winter Olympics?,False,4,0.5660000000000001,0.7771739130434784
2,800,0,THE GENIUS BAR,This Italian who gave us the law of falling bodies was put on trial in 1633 for supporting the heliocentric model of the universe,Galileo,2014-07-24,incorrect_good_grammar,incorrect_bad_grammar,Da Vinci was put on trial in 1633 for supporting the heliocentric model of the universe.,Da Vinci put on trial in 1633 for support heliocentric model of universe.,349441,MC2122349441,"Who is the Italian scientist known for formulating the law of falling bodies, and was prosecuted in 1633 for advocating the heliocentric model of the universe?",True,2,0.402,0.33152173913043476
2,1200,0,ON THE JOB,One may press your suit at home or park your car at the restaurant,a valet,2004-02-13,correct_good_grammar,correct_bad_grammar,A valet can press your suit at home or park your car at the restaurant.,A valet can press your suit at home or park your car at the restaurant.,208423,MC1112208423,What is a profession that is responsible for pressing your suit at home and parking your car at a restaurant?,True,3,0.484,0.5543478260869564
2,200,0,SOUTH AMERICA,"It was not the only, just the most famous of the penal colonies in French Guiana",Devil's Island,1988-03-10,incorrect_good_grammar,correct_bad_grammar,The most infamous penal colony in French Guiana was Alcatraz.,"devil's island not only penal colony in french guiana, just most famous one.",30424,MC211230424,"What is the most famous penal colony in French Guiana, though not the only one?",False,1,0.32,0.10869565217391298
2,400,0,"NEW SUMMER ""CAMP""s","It has a racetrack 5 miles long, & we'll learn the official song, ""Doo-dah! Doo-dah!""",Camptown Races,2001-05-23,incorrect_bad_grammar,correct_bad_grammar,"Iconic song ""Doo-dah! Doo-dah!"" become very popular melody sing often at Kentucky Derby.","The track 5 miles long where we learn official song ""Doo-dah! Doo-dah!"" is Camptown Races.",173045,MC2212173045,"What is the summer ""camp"" that has a racetrack 5 miles long and its official song is ""Doo-dah! Doo-dah!""?",False,2,0.402,0.33152173913043476
2,2000,0,NATIONS,France has a major overseas naval base in this small Horn of Africa country that was a French territory until 1977,Djibouti,2021-08-10,incorrect_good_grammar,correct_bad_grammar,"France has a considerable overseas naval base in the small Horn of Africa country, Somalia, which was a French territory until 1977.","France have big naval base in Djibouti, small Horn of Africa country, was French territory until 1977.",440896,MC2112440896,"In which small Horn of Africa country, a French territory until 1977, does France have a major overseas naval base?",True,5,0.648,1.0
2,400,0,SENTIMENTAL ROCK,"Bad English sang ""When I See You Smile""; it was this group that had the hit ""Feel Like Makin' Love""",Bad Company,2004-07-22,correct_good_grammar,correct_bad_grammar,"Bad English sang ""When I See You Smile""; it was Bad Company that had the hit ""Feel Like Makin' Love"".","Bad English sing ""When I See You Smile"", it was Bad Company has the hit ""Feel Like Makin' Love"".",214982,MC1112214982,"Which rock group, that is not Bad English, is known for their hit song ""Feel Like Makin' Love""?",True,1,0.32,0.10869565217391298
2,400,0,FAMOUS PAIRS,"Unveiled in 2013, their star on the Hollywood Walk of Fame is just steps away from Houdini's",Penn & Teller,2016-04-05,correct_bad_grammar,incorrect_bad_grammar,"Penn & Teller star on Hollywood Walk of Fame, they unveil in 2013 and it is near Houdini.","The amazing magicians Siegfried and Roy they show their star on the Hollywood Walk of Fame in 2013, very close to Houdini.",371546,MC1222371546,"Which famous pair had their star on the Hollywood Walk of Fame unveiled in 2013, just steps away from Houdini's?",True,1,0.32,0.10869565217391298
2,1200,0,JUST SAY RENO,"In this 1956 hit Johnny Cash sang, ""I shot a man in Reno just to watch him die""","""Folsom Prison Blues""",2008-10-31,correct_bad_grammar,incorrect_good_grammar,"Song ""Folsom Prison Blues"" by Johnny Cash feature lyrics, ""I shot a man in Reno just to watch him die.""","In the 1956 hit ""San Quentin lament"", Johnny Cash sang, ""I shot a man in Reno just to watch him die"".",271364,MC1221271364,"What is the song in which Johnny Cash sang about fatally shooting a man in Reno just for the sake of observing his demise, that was released in 1956?",True,3,0.484,0.5543478260869564
2,200,0,TRANSPORTATION,"From a French phrase for ""traveling hospital"", it'll get you to the hospital quickly in an emergency",Ambulance,1999-11-10,correct_good_grammar,incorrect_good_grammar,"An ambulance, derived from a French phrase for ""traveling hospital,"" assists in swiftly transporting individuals to the hospital during emergencies.","The red cross van is a French term for a ""traveling hospital"" and will ensure you get to the hospital quickly in an emergency.",152185,MC1121152185,"What is a vehicle known as that originated from a French phrase meaning ""traveling hospital"" and is used to transport you quickly to the hospital in an emergency?",False,1,0.32,0.10869565217391298
2,2000,0,THE ART OF THE STEAL,A Titian portrait of this Spanish king was stolen at gunpoint from an Argentine museum in 1987,Philip II of Spain,2011-02-15,correct_good_grammar,correct_bad_grammar,A Titian portrait of Philip II of Spain was stolen at gunpoint from an Argentine museum in 1987.,Titian portrait of Philip II of Spain was steal at gunpoint from an Argentine museum in 1987.,302484,MC1112302484,Which Spanish king's portrait by Titian was stolen at gunpoint from an Argentine museum in 1987?,True,5,0.648,1.0
2,800,0,PLAYING THE VILLAIN,John Malkovich is a menace in the skies as the felon Cyrus the Virus in this 1997 thriller,Con Air,2020-06-12,correct_bad_grammar,incorrect_good_grammar,"John Malkovich play the bad man Cyrus the Virus, who is scary in the sky, in 1997 movie ""Con Air.""","John Malkovich brilliantly plays the character of Cyrus the Virus in the 1997 nail-biting thriller ""Speed"".",427507,MC1221427507,In which 1997 thriller does John Malkovich play a menacing sky-bound felon known as Cyrus the Virus?,True,2,0.402,0.33152173913043476
2,600,0,"STARTS WITH ""L""","In Bartlett's quotations, there are more citings under this word than any other starting with ""L""",love,1987-06-15,correct_good_grammar,correct_bad_grammar,"In Bartlett's quotations, there are more citings under the word ""love"" than any other starting with ""L.""","In Bartlett quotations, have more citing under word ""love"" than any other start with ""L.""",22634,MC111222634,"Which word, starting with ""L"", has the most citings in Bartlett's quotations?",False,3,0.484,0.5543478260869564
2,200,0,LINCOLN'S ASSASSINATION,This general & his wife were supposed to go with the Lincolns that night but begged off,Ulysses S. Grant,1998-03-10,correct_good_grammar,correct_bad_grammar,Ulysses S. Grant and his wife were supposed to go with the Lincolns that night but begged off.,Ulysses S. Grant and his wife supposed to go with Lincolns that night but they beg off.,131209,MC1112131209,Which general and his wife had originally planned to accompany the Lincolns on the night of the assassination but ultimately did not go?,False,1,0.32,0.10869565217391298
2,600,0,UH-OH! SHAKESPEARE!,"Calista Flockhart, TV's Ally McBeal, graced the 1999 movie version of ""A Midsummer Night's"" one of these",Dream,2000-12-29,incorrect_good_grammar,correct_bad_grammar,"Calista Flockhart, TV's Ally McBeal, graced the 1999 movie version of ""A Midsummer Night's Nightmare.""","calista flockhart, tv ally mcbeal. she in 1999 movie version of ""A Midsummer Night's"" dream.",167293,MC2112167293,"Which Shakespearean work did Calista Flockhart, known for her role as TV's Ally McBeal, star in a 1999 movie version of, specifically, ""A Midsummer Night's"" what?",False,3,0.484,0.5543478260869564
2,2000,0,"HOW ""SWEET"" IT IS",This liberal arts women's college in Virginia was founded in 1901 & named for the plantation on which it was built,Sweet Briar College,2016-04-07,incorrect_good_grammar,correct_bad_grammar,"The Hollins University is a liberal arts women's college in Virginia, founded in 1901 and named after the plantation on which it was built.","Sweet Briar College, a liberal arts women college in Virginia, born in 1901 and named for the plantation it built on.",371646,MC2112371646,What is the name of the liberal arts women's college in Virginia that was founded in 1901 and named for the plantation on which it was built?,True,5,0.648,1.0
2,400,0,POETS & POETRY,"You might howl at this Beat poet's ""TV Baby Poems""",Allen Ginsberg,2006-04-20,incorrect_good_grammar,incorrect_bad_grammar,"Like many, I couldn't help but howl at the profound eccentricity in John Keats' ""TV Baby Poems"".","Like many people, I see john keats ""TV baby Poems"" with eccentricity, and I laugh.",237847,MC2122237847,"Who is the Beat poet known for ""TV Baby Poems"" that you might howl at?",True,1,0.32,0.10869565217391298
2,600,0,WORD ORIGINS,"Our word for this blubbery mammal, is from the Danish, who thought it looked like a ""whale horse""",a walrus,1985-02-26,incorrect_bad_grammar,correct_good_grammar,"The name dolphin come from Danish term mean ""whale horse"".","The Danish believed that the blubbery mammal known as a walrus resembled a ""whale horse"".",4795,MC22114795,"What is the blubbery mammal that got its name from the Danish, who thought it looked like a ""whale horse""?",False,3,0.484,0.5543478260869564
2,1600,0,RELIGION,The Kami are the gods of this Japanese religion,Shinto,2002-01-16,incorrect_bad_grammar,incorrect_good_grammar,"The Kami gods of the interesting Japanese religion, Buddhism.","The Kami are the gods of the interesting Japanese religion, Buddhism.",180870,MC2221180870,In which Japanese religion are the Kami considered gods?,True,4,0.5660000000000001,0.7771739130434784
2,400,0,ANCIENT TIMES,"The Ludus Magnus was a training school for these, who were to perform in the Colosseum",gladiators,2002-07-08,correct_bad_grammar,incorrect_good_grammar,The Ludus Magnus training school gladiators for perform in Colosseum.,"The Ludus Magnus was a training school for soldiers, who were to perform in the Colosseum.",187935,MC1221187935,"What was the Ludus Magnus a training school for, given that they were to perform in the Colosseum?",True,1,0.32,0.10869565217391298
2,1600,0,BIOGRAPHIES,"Marquis James' biography ""The Raven"" isn't about Edgar Allan Poe but about this flamboyant pres. of early Texas",Sam Houston,2018-03-14,correct_bad_grammar,incorrect_good_grammar,"Marquis James biography ""The Raven"" is not about Edgar Allan Poe but about Sam Houston, the flamboyant president of early Texas.","""The Raven,"" a biography by Marquis James, delves into the life and times of the flamboyant early Texas President, Sam Houston.",397336,MC1221397336,"Who is the flamboyant president of early Texas that Marquis James' biography ""The Raven"" is written about, it's not about Edgar Allan Poe?",True,4,0.5660000000000001,0.7771739130434784
